event_id,alert_type,cities,matched_cities,timestamp,datetime,date,weekday,hour,minute_of_day
5667,0,"צפת - עכברה, אושה, אזור תעשייה שער נעמן, אפק, חיפה - מפרץ, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, אזור תעשייה בר-לב, אזור תעשייה כרמיאל, אחיהוד, אלון הגליל, אלוני אבא, אעבלין, בית לחם הגלילית, בסמת טבעון, בענה, גבעת אלה, דיר אל-אסד, דמיידה, הושעיה, הסוללים, הר חלוץ, זרזיר, חג'אג'רה, טבריה, טמרה, יגור, יובלים, יודפת, יסעור, יעד, כאבול, כאוכב אבו אלהיג'א, כעביה טבאש, כפר החורש, כפר חסידים, כפר כנא, כפר מנדא, כפר מסריק, כפר נהר הירדן, כרכום, כרמיאל, לבון, מג'דל כרום, מורשת, מנוף, מצפה אבי''ב, מצפה, מרכז אזורי משגב, משהד, נוף הגליל, נופית, נחף, נצרת, סאג'ור, עילוט, עין אל אסד, עין מאהל, עצמון - שגב, ערב אל נעים, צורית גילון, ציפורי, קורנית, ראמה, ריינה, רכסים, רקפת, שורשים, שזור, שכניה, שמשית, שעב, שפרעם, תמרת, אבטליון, אזור תעשייה קדמת גליל, אזור תעשייה תרדיון, אילניה, אמירים, ארבל, אשבל, אשחר, אתר ההנצחה גולני, בית העלמין החדש עכו, בית סוהר צלמון, בית קשת, בית רימון, גבעת אבני, גינוסר, דיר חנא, הודיות, הזורעים, הררית יחד, ואדי אל חמאם, חוסנייה, חזון, טורעאן, טל - אל, טפחות, כדורי, כינרת מושבה, כלנית, כמון - כמאנה מזרחית, כפר זיתים, כפר חיטים, כפר חנניה, כפר כמא, לביא, לבנים, לוטם וחמדון, מגדל, מורן, מכמנים - כמאנה מערבית, מסד, מע'אר, מעלה צביה, נבי שועייב, סכנין, סלמה, עילבון, עראבה, פוריה כפר עבודה, פוריה נווה עובד, פוריה עילית, פלך, פרוד, קדרים, ראס אל-עין, רביד, רומת אל הייב, שדה אילן, שפר, שרונה, תובל, אזור תעשייה ציפורית, חמדת ימים","חיפה - מפרץ, חיפה - קריית חיים ושמואל",1772271490,2026-02-28 11:38:10+02:00,2026-02-28,Saturday,11,698.1666666666666
5668,0,חיפה - נווה שאנן ורמות כרמל,חיפה - נווה שאנן ורמות כרמל,1772272440,2026-02-28 11:54:00+02:00,2026-02-28,Saturday,11,714.0
5673,0,"חיפה - נווה שאנן ורמות כרמל, החותרים, טירת כרמל, אביאל, אור עקיבא, בית חנניה, בנימינה, ג'סר א-זרקא, קיסריה, שדות ים, נמל קיסריה",חיפה - נווה שאנן ורמות כרמל,1772285330,2026-02-28 15:28:50+02:00,2026-02-28,Saturday,15,928.8333333333334
5674,0,"אושה, אפק, חיפה - מפרץ, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, נשר, אורנים, אזור תעשייה בר-לב, אזור תעשייה כרמיאל, אחיהוד, איבטין, אלון הגליל, אלוני אבא, אלונים, אעבלין, ביר אלמכסור, בית אורן, בית ג'אן, בית לחם הגלילית, בית שערים, בסמת טבעון, בענה, גבעת אלה, גבעת וולפסון, גבת, דיר אל-אסד, דלית אל כרמל, דמיידה, הושעיה, הסוללים, הר חלוץ, הרדוף, זרזיר, חג'אג'רה, חוסן, חנתון, חרשים, טמרה, יגור, יובלים, יודפת, יסעור, יעד, יפעת, כאבול, כאוכב אבו אלהיג'א, כעביה טבאש, כפר החורש, כפר חסידים, כפר יהושע, כפר כנא, כפר מנדא, כפר תקווה, כרמיאל, לבון, מג'דל כרום, מגדל העמק, מורשת, מנוף, מנשית זבדה, מצפה אבי''ב, מרכז אזורי משגב, משהד, נהלל, נוף הגליל, נופית, נחף, נצרת, סאג'ור, עדי, עילוט, עין אל אסד, עספיא, עצמון - שגב, ערב אל נעים, צורית גילון, ציפורי, קורנית, קריית טבעון - בית זייד, ראמה, ראס עלי, ריינה, רכסים, רמת דוד, רמת ישי, רקפת, שדה יעקב, שורשים, שזור, שכניה, שמשית, שעב, שער העמקים, שפרעם, תמרת, אבטליון, אזור תעשייה תרדיון, אשבל, אשחר, אתר ההנצחה גולני, בועיינה-נוג'ידאת, בית סוהר צלמון, בית סוהר קישון, בית ספר שדה מירון, בית רימון, ברעם, גיתה, דיר חנא, הודיות, הררית יחד, ואדי אל חמאם, חוסנייה, חוקוק, חורפיש, חזון, טורעאן, טל - אל, טפחות, ירכא, כחל, כישור, כלנית, כמון - כמאנה מזרחית, כסרא סמיע, כפר זיתים, כפר חנניה, לביא, לבנים, לוטם וחמדון, לפידות, מגדל תפן, מורן, מכמנים - כמאנה מערבית, מסד, מע'אר, מעלה צביה, מצפה נטופה, נבי שועייב, סאסא, סכנין, סלמה, עוזייר, רומאנה, עילבון, עין חוד, עראבה, פלך, פקיעין החדשה, פקיעין, צוריאל, קדרים, ראס אל-עין, רביד, רומת אל הייב, תובל, אזור תעשייה ציפורית, בית עלמין תל רגב, כפר ח'וואלד, סואעד חמירה, תחנת רכבת כפר יהושוע",חיפה - מפרץ,1772285721,2026-02-28 15:35:21+02:00,2026-02-28,Saturday,15,935.35
5674,0,"חיפה - קריית חיים ושמואל, כפר ורדים, אלקוש, בית העלמין החדש עכו, ג'וליס, דוב''ב, ינוח ג'ת, מתת",חיפה - קריית חיים ושמואל,1772285727,2026-02-28 15:35:27+02:00,2026-02-28,Saturday,15,935.45
5674,0,חיפה - נווה שאנן ורמות כרמל,חיפה - נווה שאנן ורמות כרמל,1772285758,2026-02-28 15:35:58+02:00,2026-02-28,Saturday,15,935.9666666666667
5674,0,"חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב","חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב",1772285768,2026-02-28 15:36:08+02:00,2026-02-28,Saturday,15,936.1333333333333
5684,0,"גבע כרמל, הבונים, כרם מהר''ל, מרכז מיר''ב, צרופה, אושה, אזור תעשייה שער נעמן, אפק, חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, נשר, אזור תעשייה יקנעם עילית, יקנעם המושבה והזורע, יקנעם עילית, אורנים, איבטין, אכסאל, אלון הגליל, אלוני אבא, אלונים, אעבלין, ביר אלמכסור, בית אורן, בית לחם הגלילית, בית שערים, בסמת טבעון, גבעת אלה, גבעת וולפסון, גבת, גניגר, דלית אל כרמל, דמיידה, הושעיה, החותרים, הסוללים, הרדוף, זרזיר, חג'אג'רה, חנתון, טירת כרמל, טמרה, יגור, יובלים, יודפת, יסעור, יעד, יפיע, יפעת, כאבול, כאוכב אבו אלהיג'א, כעביה טבאש, כפר גלים, כפר החורש, כפר חסידים, כפר יהושע, כפר כנא, כפר מנדא, כפר מסריק, כפר נהר הירדן, כפר תקווה, מגדל העמק, מורשת, מנוף, מנשית זבדה, מצפה אבי''ב, מרכז אזורי משגב, משהד, נהלל, נוף הגליל, נופית, נצרת, עדי, עילוט, עין מאהל, עספיא, עצמון - שגב, ערב אל נעים, ציפורי, קורנית, קריית טבעון - בית זייד, ראס עלי, ריינה, רכסים, רמת דוד, רמת ישי, רקפת, שדה יעקב, שורשים, שכניה, שמשית, שעב, שער העמקים, שפרעם, שריד, תמרת, אזור תעשייה בר-לב, אחיהוד, עין המפרץ, עכו - אזור תעשייה, צורית גילון, אבטליון, אזור תעשייה ניר עציון, אזור תעשייה תרדיון, אילניה, אשבל, אשחר, אתר ההנצחה גולני, בועיינה-נוג'ידאת, בית סוהר קישון, בית צבי, בית קשת, בית רימון, גבעת אבני, דיר חנא, הודיות, הררית יחד, טורעאן, כפר ברוך, לביא, מגדים, מסד, מצפה נטופה, נבי שועייב, נווה ים, ניר עציון, ימין אורד, סכנין, עוזייר, רומאנה, עילבון, עין הוד, עין חוד, עין כרמל, עראבה, עתלית, רומת אל הייב, שדה אילן, תחנת רכבת כפר ברוך, בית העלמין החדש עכו, חוסנייה, לוטם וחמדון, מעלה צביה, אזור תעשייה ציפורית, בית עלמין תל רגב, כפר ח'וואלד, סואעד חמירה, תחנת רכבת כפר יהושוע","חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1772294282,2026-02-28 17:58:02+02:00,2026-02-28,Saturday,17,1078.0333333333333
5693,0,"כנף, אושה, אזור תעשייה שער נעמן, אפק, חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, נשר, אורנים, אזור תעשייה בר-לב, אחיהוד, איבטין, אלון הגליל, אלוני אבא, אלונים, אעבלין, ביר אלמכסור, בית אורן, בית לחם הגלילית, בסמת טבעון, בענה, ג'דידה מכר, גבעת וולפסון, דיר אל-אסד, דלית אל כרמל, דמיידה, החותרים, הסוללים, הרדוף, חג'אג'רה, חנתון, טירת כרמל, טמרה, יגור, יובלים, יודפת, יסעור, יעד, כאבול, כאוכב אבו אלהיג'א, כעביה טבאש, כפר גלים, כפר חסידים, כפר מנדא, כפר מסריק, כפר תקווה, כרמיאל, לבון, מג'דל כרום, מורשת, מנוף, מצפה אבי''ב, מרכז אזורי משגב, נופית, עדי, עין המפרץ, עכו - אזור תעשייה, עכו - רמות ים, עכו, עספיא, עצמון - שגב, ערב אל נעים, צורית גילון, קורנית, קריית טבעון - בית זייד, ראס עלי, רכסים, רמת ישי, רקפת, שדה יעקב, שורשים, שכניה, שעב, שער העמקים, שפרעם, אזור תעשייה תרדיון, בית העלמין החדש עכו, בית סוהר קישון, בית צבי, ג'וליס, טל - אל, כישור, מגדים, ניר עציון, ימין אורד, סכנין, עין הוד, עין חוד, פלך, תובל, בית עלמין תל רגב, כפר ח'וואלד, סואעד חמירה, תחנת רכבת כפר יהושוע","חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1772311435,2026-02-28 22:43:55+02:00,2026-02-28,Saturday,22,1363.9166666666667
5698,0,"אושה, אזור תעשייה שער נעמן, אפק, חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, נשר, אורנים, אזור תעשייה בר-לב, אזור תעשייה כרמיאל, אחיהוד, איבטין, אלון הגליל, אלוני אבא, אלונים, אעבלין, ביר אלמכסור, בית אורן, בית לחם הגלילית, בית שערים, בסמת טבעון, בענה, ג'דידה מכר, גבעת אלה, גבעת וולפסון, דיר אל-אסד, דלית אל כרמל, דמיידה, הושעיה, החותרים, הסוללים, הר חלוץ, הרדוף, זרזיר, חג'אג'רה, חנתון, חרשים, טירת כרמל, טמרה, יגור, יובלים, יודפת, יסעור, יעד, כאבול, כאוכב אבו אלהיג'א, כעביה טבאש, כפר גלים, כפר החורש, כפר חסידים, כפר כנא, כפר מנדא, כפר מסריק, כפר נהר הירדן, כפר תקווה, כרמיאל, לבון, מג'דל כרום, מורשת, מנוף, מנשית זבדה, מצפה אבי''ב, מרכז אזורי משגב, משהד, נופית, נחף, נצרת, סאג'ור, עדי, עילוט, עין אל אסד, עין המפרץ, עכו - אזור תעשייה, עכו - רמות ים, עכו, עספיא, עצמון - שגב, ערב אל נעים, צורית גילון, ציפורי, קורנית, קריית טבעון - בית זייד, ראמה, ראס עלי, ריינה, רכסים, רמת ישי, רקפת, שדה יעקב, שורשים, שזור, שכניה, שמשית, שעב, שער העמקים, שפרעם, תמרת, אבטליון, אזור תעשייה ניר עציון, אזור תעשייה תרדיון, אילניה, ארבל, אשבל, אשחר, אתר ההנצחה גולני, בועיינה-נוג'ידאת, בית העלמין החדש עכו, בית סוהר צלמון, בית סוהר קישון, בית צבי, בית רימון, ג'וליס, גבעת אבני, דיר חנא, הודיות, הררית יחד, ואדי אל חמאם, חוסנייה, חוקוק, חזון, טורעאן, טל - אל, טפחות, כישור, כלנית, כמון - כמאנה מזרחית, כפר זיתים, כפר חנניה, לביא, לבנים, לוטם וחמדון, לפידות, מגדים, מורן, מכמנים - כמאנה מערבית, מסד, מע'אר, מעלה צביה, מצפה נטופה, נבי שועייב, ניר עציון, ימין אורד, סכנין, סלמה, עוזייר, רומאנה, עילבון, עין הוד, עין חוד, עראבה, פלך, פרוד, קדרים, ראס אל-עין, רביד, רומת אל הייב, תובל, אזור תעשייה ציפורית, בית עלמין תל רגב, כפר ח'וואלד, סואעד חמירה, תחנת רכבת כפר יהושוע","חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1772321840,2026-03-01 01:37:20+02:00,2026-03-01,Sunday,1,97.33333333333333
5714,0,"אושה, אזור תעשייה שער נעמן, אפק, חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, נשר, אורנים, אזור תעשייה בר-לב, אחיהוד, איבטין, אלון הגליל, אלוני אבא, אלונים, אעבלין, ביר אלמכסור, בית אורן, בית לחם הגלילית, בית שערים, בסמת טבעון, גבעת אלה, גבעת וולפסון, דלית אל כרמל, דמיידה, הושעיה, החותרים, הסוללים, הרדוף, זרזיר, חג'אג'רה, חנתון, טירת כרמל, טמרה, יגור, יובלים, יודפת, יסעור, יעד, כאבול, כאוכב אבו אלהיג'א, כעביה טבאש, כפר גלים, כפר חסידים, כפר יהושע, כפר מנדא, כפר מסריק, כפר תקווה, מורשת, מנוף, מנשית זבדה, מצפה אבי''ב, מרכז אזורי משגב, נהלל, נופית, עדי, עילוט, עין המפרץ, עכו - אזור תעשייה, עספיא, עצמון - שגב, ערב אל נעים, צורית גילון, ציפורי, קורנית, קריית טבעון - בית זייד, ראס עלי, ריינה, רכסים, רמת ישי, רקפת, שדה יעקב, שורשים, שכניה, שמשית, שעב, שער העמקים, שפרעם, תמרת, אזור תעשייה יקנעם עילית, אבטליון, אזור תעשייה ניר עציון, אזור תעשייה תרדיון, אשבל, אשחר, בועיינה-נוג'ידאת, בית העלמין החדש עכו, בית סוהר קישון, בית צבי, בית רימון, גבע כרמל, דיר חנא, הררית יחד, חוסנייה, כרם מהר''ל, לוטם וחמדון, מגדים, מעלה צביה, מרכז מיר''ב, נווה ים, ניר עציון, ימין אורד, סכנין, עוזייר, רומאנה, עין הוד, עין חוד, עין כרמל, עראבה, עתלית, צרופה, רומת אל הייב, אזור תעשייה ציפורית, בית עלמין תל רגב, כפר ח'וואלד, סואעד חמירה, תחנת רכבת כפר יהושוע","חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1772348482,2026-03-01 09:01:22+02:00,2026-03-01,Sunday,9,541.3666666666667
5717,0,"אושה, אזור תעשייה שער נעמן, אפק, חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, בית העלמין החדש נהריה, אזור תעשייה בר-לב, אזור תעשייה כרמיאל, אחיהוד, אעבלין, בוסתן הגליל, בית העמק, בן עמי, בענה, ג'דידה מכר, גשר הזיו, דיר אל-אסד, דמיידה, הר חלוץ, חוסן, חרשים, טמרה, יובלים, יודפת, יסעור, יעד, כאבול, כאוכב אבו אלהיג'א, כפר ורדים, כפר מסריק, כרמיאל, לבון, מג'דל כרום, מורשת, מנוף, מצפה אבי''ב, מרכז אזורי משגב, נהריה, נחף, נס עמים, נתיב השיירה, סאג'ור, סער, עברון, עין המפרץ, עכו - אזור תעשייה, עכו - רמות ים, עכו, עצמון - שגב, ערב אל נעים, צורית גילון, קורנית, רקפת, שבי ציון, שורשים, שזור, שייח' דנון, שכניה, שמרת, שעב, שפרעם, אבו סנאן, אזור תעשייה תרדיון, אשבל, אשחר, אשרת, בית העלמין החדש עכו, ג'וליס, גיתה, געתון, חוסנייה, טל - אל, יחיעם, ינוח ג'ת, ירכא, כברי, כישור, כליל, כמון - כמאנה מזרחית, כסרא סמיע, כפר יאסיף, לוחמי הגטאות, לפידות, מגדל תפן, מזרעה, מכמנים - כמאנה מערבית, מעלה צביה, נווה זיו, סכנין, עין יעקב, עמקה, פלך, פקיעין החדשה, פקיעין, רגבה, תובל","חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1772352701,2026-03-01 10:11:41+02:00,2026-03-01,Sunday,10,611.6833333333333
5718,0,"אושה, אזור תעשייה שער נעמן, אפק, חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, נשר, אזור תעשייה בר-לב, אזור תעשייה כרמיאל, אחיהוד, אעבלין, בוסתן הגליל, בית העמק, בית לחם הגלילית, בענה, ג'דידה מכר, דיר אל-אסד, דמיידה, החותרים, הר חלוץ, חג'אג'רה, חוסן, חרשים, טירת כרמל, טמרה","חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1772353195,2026-03-01 10:19:55+02:00,2026-03-01,Sunday,10,619.9166666666666
5720,0,"אושה, אזור תעשייה שער נעמן, אפק, חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, נשר, בית שערים, גבעת אלה, זרזיר, כפר יהושע, כפר מנדא, מנוף, נהלל, קורנית, שכניה, שמשית, אורנים, איבטין, אלון הגליל, אלוני אבא, אלונים, אעבלין, ביר אלמכסור, בית אורן, בית לחם הגלילית, בסמת טבעון, גבעת וולפסון, דלית אל כרמל, דמיידה, החותרים, הסוללים, הרדוף, חג'אג'רה, חנתון, טירת כרמל, טמרה, יגור, כאוכב אבו אלהיג'א, כעביה טבאש, כפר גלים, כפר חסידים, כפר מסריק, כפר תקווה, מורשת, מנשית זבדה, מצפה אבי''ב, נופית, עדי, עספיא, קריית טבעון - בית זייד, ראס עלי, רכסים, רמת ישי, שדה יעקב, שער העמקים, שפרעם, אזור תעשייה יקנעם עילית, מרכז מיר''ב, צרופה, אזור תעשייה ניר עציון, בית סוהר קישון, בית צבי, גבע כרמל, מגדים, נווה ים, ניר עציון, ימין אורד, עין הוד, עין חוד, עין כרמל, עתלית, בית עלמין תל רגב, כפר ח'וואלד, סואעד חמירה, תחנת רכבת כפר יהושוע","חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1772364663,2026-03-01 13:31:03+02:00,2026-03-01,Sunday,13,811.05
5720,0,"אושה, אפק, חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית מוצקין, רמת יוחנן, אזור תעשייה שער נעמן, חיפה - נווה שאנן ורמות כרמל, קריית ביאליק, קריית ים, אזור תעשייה קריית ביאליק, נשר, אורנים, אזור תעשייה בר-לב, אזור תעשייה כרמיאל, אחיהוד, איבטין, אלוני אבא, אלונים, בית אורן, בית שערים, בסמת טבעון, בענה, ג'דידה מכר, גבעת אלה, גבעת וולפסון, דלית אל כרמל, דמיידה, החותרים, הסוללים, זרזיר, חג'אג'רה, חנתון, טמרה, יגור, יודפת, יסעור, כאבול, כעביה טבאש, כפר גלים, כפר החורש, כפר חסידים, כפר כנא, כפר מנדא, כפר נהר הירדן, כפר תקווה, כרמיאל, מג'דל כרום, מורשת, מנוף, מנשית זבדה, מרכז אזורי משגב, משהד, נהלל, נוף הגליל, נצרת, עדי, עילוט, עין מאהל, עכו, עספיא, עצמון - שגב, צורית גילון, ציפורי, קורנית, קריית טבעון - בית זייד, ראס עלי, ריינה, רכסים, רמת ישי, רקפת, שדה יעקב, שורשים, שכניה, שמשית, שער העמקים, שפרעם, תמרת, אזור תעשייה יקנעם עילית, יקנעם המושבה והזורע, יקנעם עילית, אלון הגליל, אעבלין, ביר אלמכסור, בית לחם הגלילית, גבת, גניגר, הושעיה, הרדוף, טירת כרמל, יובלים, יעד, יפיע, יפעת, כאוכב אבו אלהיג'א, כפר יהושע, כפר מסריק, מגדל העמק, מצפה אבי''ב, נופית, עין המפרץ, עכו - אזור תעשייה, ערב אל נעים, רמת דוד, שעב, שריד, אבטליון, אזור תעשייה קדמת גליל, אזור תעשייה תרדיון, אילניה, ארבל, אשחר, אתר ההנצחה גולני, בועיינה-נוג'ידאת, בית העלמין החדש עכו, בית סוהר צלמון, בית סוהר קישון, בית צבי, בית קשת, בית רימון, גבעת אבני, דיר חנא, הררית יחד, ואדי אל חמאם, חוסנייה, חזון, טורעאן, טל - אל, טפחות, כלנית, כמון - כמאנה מזרחית, כפר זיתים, לביא, לוטם וחמדון, מגדים, מכמנים - כמאנה מערבית, מסד, מע'אר, מעלה צביה, מצפה נטופה, נבי שועייב, סלמה, עוזייר, רומאנה, עילבון, עראבה, פלך, ראס אל-עין, רביד, רומת אל הייב, שדה אילן, תובל, אזור תעשייה ניר עציון, אשבל, הודיות, נווה ים, ניר עציון, ימין אורד, סכנין, עין הוד, עין חוד, עין כרמל, עתלית, אזור תעשייה ציפורית, כפר ח'וואלד, תחנת רכבת כפר יהושוע, בית עלמין תל רגב, סואעד חמירה","חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - קריית חיים ושמואל, חיפה - נווה שאנן ורמות כרמל",1772365305,2026-03-01 13:41:45+02:00,2026-03-01,Sunday,13,821.75
5726,0,"אזור תעשייה כרמיאל, כפר יהושע, משהד, נהלל, ריינה, חזון, טורעאן, טפחות, מסד, ראס אל-עין, אושה, אזור תעשייה שער נעמן, אפק, חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל, כפר ביאליק, כפר המכבי, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, רמת יוחנן, אזור תעשייה קריית ביאליק, נשר, אורנים, אזור תעשייה בר-לב, אחיהוד, איבטין, אלון הגליל, אלוני אבא, אלונים, אעבלין, ביר אלמכסור, בית אורן, בית לחם הגלילית, בית שערים, בסמת טבעון, בענה, ג'דידה מכר, גבעת אלה, גבעת וולפסון, דלית אל כרמל, דמיידה, הושעיה, החותרים, הסוללים, הרדוף, זרזיר, חג'אג'רה, חנתון, טירת כרמל, טמרה, יגור, יובלים, יודפת, יסעור, יעד, כאבול, כאוכב אבו אלהיג'א, כעביה טבאש, כפר גלים, כפר חסידים, כפר מנדא, כפר מסריק, כפר תקווה, כרמיאל, מג'דל כרום, מורשת, מנוף, מנשית זבדה, מצפה אבי''ב, מרכז אזורי משגב, נופית, עדי, עילוט, עין המפרץ, עכו - אזור תעשייה, עכו - רמות ים, עכו, עספיא, עצמון - שגב, ערב אל נעים, צורית גילון, ציפורי, קורנית, קריית טבעון - בית זייד, ראס עלי, רכסים, רמת ישי, רקפת, שדה יעקב, שורשים, שכניה, שמשית, שעב, שער העמקים, שפרעם, תמרת, אבטליון, אזור תעשייה ניר עציון, אזור תעשייה תרדיון, אשבל, אשחר, בועיינה-נוג'ידאת, בית העלמין החדש עכו, בית סוהר קישון, בית צבי, בית רימון, דיר חנא, הררית יחד, חוסנייה, טל - אל, כמון - כמאנה מזרחית, לוטם וחמדון, מגדים, מכמנים - כמאנה מערבית, מעלה צביה, מצפה נטופה, נווה ים, ניר עציון, ימין אורד, סכנין, סלמה, עוזייר, רומאנה, עילבון, עין הוד, עין חוד, עין כרמל, עראבה, עתלית, פלך, רומת אל הייב, תובל, אזור תעשייה ציפורית, בית עלמין תל רגב, כפר ח'וואלד, סואעד חמירה, תחנת רכבת כפר יהושוע","חיפה - בת גלים ק.אליעזר, חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - מפרץ, חיפה - נווה שאנן ורמות כרמל, חיפה - קריית חיים ושמואל",1772390191,2026-03-01 20:36:31+02:00,2026-03-01,Sunday,20,1236.5166666666667
5735,0,"חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - נווה שאנן ורמות כרמל, נשר, בית אורן, גבעת וולפסון, כפר גלים, אזור תעשייה ניר עציון, בית צבי, ניר עציון, ימין אורד, עין הוד, עתלית","חיפה - כרמל, הדר ועיר תחתית, חיפה - מערב, חיפה - נווה שאנן ורמות כרמל",1772406103,2026-03-02 01:01:43+02:00,2026-03-02,Monday,1,61.71666666666667
5735,0,"חיפה - מפרץ, דלית אל כרמל, יגור, עספיא, עין חוד",חיפה - מפרץ,1772406163,2026-03-02 01:02:43+02:00,2026-03-02,Monday,1,62.71666666666667
5735,0,"אזור תעשייה שער נעמן, אפק, חיפה - קריית חיים ושמואל, כפר ביאליק, קריית אתא, קריית ביאליק, קריית ים, קריית מוצקין, אזור תעשייה קריית ביאליק",חיפה - קריית חיים ושמואל,1772406302,2026-03-02 01:05:02+02:00,2026-03-02,Monday,1,65.03333333333333
